"","tconst","name","nconst","category","deathYear","knownForTitles","oscar_no","oscar_yr","award","movie","birth_pl","birth_y","titleType","primaryTitle","startYear","genres"
"14491","tt1724758","Kathy Bates","nm0000870","actress","\N","tt0257360,tt0120338,tt0109642,tt0100157","63",1991,"Best actress","Misery","Tennessee",1948,"tvEpisode","Send in the Clowns","2011","Comedy,Crime,Drama"
"14492","tt1726592","Nicole Kidman","nm0000173","actress","\N","tt0159365,tt0935075,tt0274558,tt0203009","75",2003,"Best actress","The Hours","Australia",1967,"movie","Before I Go to Sleep","2014","Drama,Mystery,Thriller"
"14493","tt1726592","Colin Firth","nm0000147","actor","\N","tt2802144,tt1504320,tt0243155,tt1315981","83",2011,"Best actor","The King's Speech","England",1960,"movie","Before I Go to Sleep","2014","Drama,Mystery,Thriller"
"14494","tt1726669","Matthew McConaughey","nm0000190","actor","\N","tt1935179,tt0790636,tt1726669,tt1915581","86",2014,"Best actor","Dallas Buyers Club","Texas",1969,"movie","Killer Joe","2011","Crime,Drama,Thriller"
"14495","tt1727479","Dustin Hoffman","nm0000163","actor","\N","tt0061722,tt0064665,tt0084805,tt0095953","52",1980,"Best actor","Kramer vs. Kramer","California",1937,"movie","Against the Tide","2009","Documentary"
"14496","tt1727596","Ben Kingsley","nm0001426","actor","\N","tt1300854,tt0203119,tt0083987,tt0108052","55",1983,"Best actor","Ghandi","England",1943,"movie","Winston Churchill: Walking with Destiny","2010","Biography,Documentary"
"14497","tt1727778","Helen Hunt","nm0000166","actress","\N","tt0117998,tt0162222,tt0119822,tt0103484","70",1998,"Best actress","As Good As It Gets","California",1963,"short","Chicken Little","1998","Animation,Family,Short"
"14498","tt1727824","Rami Malek","nm1785339","actor","\N","tt1560747,tt4158110,tt5093026,tt1727824","91",2019,"Best actor","Bohemian Rhapsody","California",1981,"movie","Bohemian Rhapsody","2018","Biography,Drama,Music"
"14499","tt1730687","Diane Keaton","nm0000473","actress","\N","tt0337741,tt0356680,tt0073312,tt0075686","50",1978,"Best actress","Annie Hall","California",1946,"movie","Darling Companion","2012","Animation,Comedy,Drama"
"14500","tt1733380","Robert Duvall","nm0000380","actor","\N","tt0118632,tt0316356,tt0078788,tt0068646","56",1984,"Best actor","Tender Mercies","California",1931,"tvEpisode","Robert Duvall/Tony Robbins/Donna Langley","2010","Talk-Show"
"14501","tt1733534","Susan Sarandon","nm0000215","actress","\N","tt0112818,tt0103074,tt0120686,tt0094812","68",1996,"Best actress","Dead Man Walking","New York",1946,"video","La Mama: An American Nun's Life in a Mexican Prison","2010","Biography,Short"
"14502","tt1734134","Jeremy Irons","nm0000460","actor","\N","tt0094964,tt0110357,tt2094766,tt2975590","63",1991,"Best actor","Reversal of Fortune","Isle of Wight",1948,"tvMovie","Trappeurs de volcans","2010","Documentary"
"14503","tt1734140","Helen Mirren","nm0000545","actress","\N","tt1245526,tt0436697,tt0975645,tt0280707","79",2007,"Best actress","The Queen","England",1945,"tvSeries","The Hunt for Britain's Sex Traffickers","2010","Documentary"
"14504","tt1734242","Forest Whitaker","nm0001845","actor","\N","tt0455590,tt0185183,tt1327773,tt1825683","79",2007,"Best actor","The Last King of Scotland","California",1961,"tvEpisode","Lonely Hearts","2011","Action,Adventure,Crime"
"14505","tt1735898","Charlize Theron","nm0000234","actress","\N","tt0340855,tt1392190,tt1735898,tt5610554","76",2004,"Best actress","Monster","South Africa",1975,"movie","Snow White and the Huntsman","2012","Action,Adventure,Drama"
"14506","tt1740680","Jeremy Irons","nm0000460","actor","\N","tt0094964,tt0110357,tt2094766,tt2975590","63",1991,"Best actor","Reversal of Fortune","Isle of Wight",1948,"movie","Ash Runners","2010","Documentary"
"14507","tt1741273","Julia Roberts","nm0000210","actress","\N","tt0100405,tt0195685,tt0376541,tt1322269","73",2001,"Best actress","Erin Brockovich","Georgia",1967,"movie","Secret in Their Eyes","2015","Crime,Drama,Mystery"
"14508","tt1741273","Nicole Kidman","nm0000173","actress","\N","tt0159365,tt0935075,tt0274558,tt0203009","75",2003,"Best actress","The Hours","Australia",1967,"movie","Secret in Their Eyes","2015","Crime,Drama,Mystery"
"14509","tt1742344","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvMovie","The Dagmar Story","1951","Comedy,Drama"
"14510","tt1742683","William Hurt","nm0000458","actor","\N","tt0120738,tt0080360,tt0092699,tt0399146","58",1986,"Best actor","Kiss of the Spider Woman","Washington DC",1950,"tvMovie","Too Big to Fail","2011","Biography,Drama,History"
"14511","tt1742705","Forest Whitaker","nm0001845","actor","\N","tt0455590,tt0185183,tt1327773,tt1825683","79",2007,"Best actor","The Last King of Scotland","California",1961,"tvEpisode","Night Hawks","2011","Action,Adventure,Crime"
"14512","tt1742760","Kathy Bates","nm0000870","actress","\N","tt0257360,tt0120338,tt0109642,tt0100157","63",1991,"Best actress","Misery","Tennessee",1948,"tvEpisode","Innocent Man","2011","Comedy,Crime,Drama"
"14513","tt1743419","Forest Whitaker","nm0001845","actor","\N","tt0455590,tt0185183,tt1327773,tt1825683","79",2007,"Best actor","The Last King of Scotland","California",1961,"tvEpisode","Here Is the Fire","2011","Action,Adventure,Crime"
"14514","tt1743458","Kathy Bates","nm0000870","actress","\N","tt0257360,tt0120338,tt0109642,tt0100157","63",1991,"Best actress","Misery","Tennessee",1948,"tvEpisode","A Day in the Life","2011","Comedy,Crime,Drama"
"14515","tt1745089","Charlton Heston","nm0000032","actor","2008","tt0049833,tt0052618,tt0063442,tt0070723","32",1960,"Best actor","Ben-Hur","Illinois",1923,"tvEpisode","The Making of the Man: Part I","1965","\N"
"14516","tt1745862","Helen Mirren","nm0000545","actress","\N","tt1245526,tt0436697,tt0975645,tt0280707","79",2007,"Best actress","The Queen","England",1945,"tvMovie","Phil Spector","2013","Biography,Drama,Music"
"14517","tt1745862","Al Pacino","nm0000199","actor","\N","tt0099422,tt0068646,tt0070666,tt0072890","65",1993,"Best actor","Scent of a Woman","New York",1940,"tvMovie","Phil Spector","2013","Biography,Drama,Music"
"14518","tt1746961","Tom Hanks","nm0000158","actor","\N","tt0162222,tt0112384,tt0094737,tt0109830","66",1994,"Best actor","Philadelphia","California",1956,"tvSeries","Electric City","2012","Action,Animation,Drama"
"14519","tt1747530","Jessica Tandy","nm0001788","actress","1994","tt0092494,tt0056869,tt0097239,tt0101921","62",1990,"Best actress","Driving Miss Daisy","England",1909,"tvEpisode","The School Mistress","1956","Drama"
"14520","tt1747531","Joan Fontaine","nm0000021","actress","2013","tt0034248,tt0040536,tt0032976,tt0035751","14",1942,"Best actress","Suspicion","Japan",1917,"tvEpisode","The Shadowy Third","1956","Drama"
"14521","tt1747958","Marion Cotillard","nm0182839","actress","\N","tt2053425,tt1375666,tt0450188,tt2737050","80",2008,"Best actress","La Vie en Rose","France",1975,"movie","Blood Ties","2013","Action,Crime,Drama"
"14522","tt1747967","Louise Fletcher","nm0001221","actress","\N","tt0139134,tt0093036,tt0073486,tt0114857","48",1976,"Best actress","One Flew Over the Cockoo's Nest","Alabama",1934,"movie","Cassadaga","2011","Horror,Thriller"
"14523","tt1748179","Robert De Niro","nm0000134","actor","\N","tt0081398,tt0075314,tt0101540,tt0077416","53",1981,"Best actor","Raging Bull","New York",1943,"movie","Red Lights","2012","Drama,Fantasy,Mystery"
"14524","tt1749885","Kathy Bates","nm0000870","actress","\N","tt0257360,tt0120338,tt0109642,tt0100157","63",1991,"Best actress","Misery","Tennessee",1948,"tvEpisode","Wheels of Justice","2011","Comedy,Crime,Drama"
"14525","tt1752142","Jeremy Irons","nm0000460","actor","\N","tt0094964,tt0110357,tt2094766,tt2975590","63",1991,"Best actor","Reversal of Fortune","Isle of Wight",1948,"tvEpisode","The Moor","2011","Crime,Drama,History"
"14526","tt1754353","Jeremy Irons","nm0000460","actor","\N","tt0094964,tt0110357,tt2094766,tt2975590","63",1991,"Best actor","Reversal of Fortune","Isle of Wight",1948,"movie","Pioneers of the Deep","2010","Documentary"
"14527","tt1754539","Colin Firth","nm0000147","actor","\N","tt2802144,tt1504320,tt0243155,tt1315981","83",2011,"Best actor","The King's Speech","England",1960,"short","Steve","2010","Drama,Short"
"14528","tt1754656","Jeff Bridges","nm0000313","actor","\N","tt0118715,tt2582782,tt1403865,tt1263670","82",2010,"Best actor","Crazy Heart","California",1949,"movie","The Little Prince","2015","Adventure,Animation,Drama"
"14529","tt1754656","Marion Cotillard","nm0182839","actress","\N","tt2053425,tt1375666,tt0450188,tt2737050","80",2008,"Best actress","La Vie en Rose","France",1975,"movie","The Little Prince","2015","Adventure,Animation,Drama"
"14530","tt1754811","Adrien Brody","nm0004778","actor","\N","tt1605783,tt2278388,tt1683526,tt0253474","75",2003,"Best actor","The Pianist","New York",1973,"movie","InAPPropriate Comedy","2013","Comedy"
"14531","tt1755989","Jeremy Irons","nm0000460","actor","\N","tt0094964,tt0110357,tt2094766,tt2975590","63",1991,"Best actor","Reversal of Fortune","Isle of Wight",1948,"tvEpisode","Death, on a Pale Horse","2011","Crime,Drama,History"
"14532","tt1755990","Jeremy Irons","nm0000460","actor","\N","tt0094964,tt0110357,tt2094766,tt2975590","63",1991,"Best actor","Reversal of Fortune","Isle of Wight",1948,"tvEpisode","The Art of War","2011","Crime,Drama,History"
"14533","tt1755991","Jeremy Irons","nm0000460","actor","\N","tt0094964,tt0110357,tt2094766,tt2975590","63",1991,"Best actor","Reversal of Fortune","Isle of Wight",1948,"tvEpisode","Nessuno (Nobody)","2011","Crime,Drama,History"
"14534","tt1758692","Jennifer Lawrence","nm2225369","actress","\N","tt1045658,tt1800241,tt1392170,tt1270798","85",2013,"Best actress","Silver Linings Playbook","Kentucky",1990,"movie","Like Crazy","2011","Drama,Romance"
"14535","tt1762897","James Stewart","nm0829462","actor","\N","tt4716164,tt0443473,tt1132600,tt0139765","13",1941,"Best actor","The Philadelphia Story","Pennsylvania",1908,"tvEpisode","One Day at a Time","2010","Comedy,Drama,Family"
"14536","tt1764183","Susan Sarandon","nm0000215","actress","\N","tt0112818,tt0103074,tt0120686,tt0094812","68",1996,"Best actress","Dead Man Walking","New York",1946,"movie","Arbitrage","2012","Drama,Thriller"
"14537","tt1768956","Dustin Hoffman","nm0000163","actor","\N","tt0061722,tt0064665,tt0084805,tt0095953","52",1980,"Best actor","Kramer vs. Kramer","California",1937,"tvEpisode","Ace Meets with a Potential Investor","2012","Drama,Sport"
"14538","tt1768957","Dustin Hoffman","nm0000163","actor","\N","tt0061722,tt0064665,tt0084805,tt0095953","52",1980,"Best actor","Kramer vs. Kramer","California",1937,"tvEpisode","Ace Meets with a Talented Whiz Kid","2012","Drama,Sport"
"14539","tt1768958","Dustin Hoffman","nm0000163","actor","\N","tt0061722,tt0064665,tt0084805,tt0095953","52",1980,"Best actor","Kramer vs. Kramer","California",1937,"tvEpisode","Pilot","2011","Drama,Sport"
"14540","tt1769543","Forest Whitaker","nm0001845","actor","\N","tt0455590,tt0185183,tt1327773,tt1825683","79",2007,"Best actor","The Last King of Scotland","California",1961,"tvEpisode","See No Evil","2011","Action,Adventure,Crime"
"14541","tt1771083","Forest Whitaker","nm0001845","actor","\N","tt0455590,tt0185183,tt1327773,tt1825683","79",2007,"Best actor","The Last King of Scotland","California",1961,"tvEpisode","Jane","2011","Action,Adventure,Crime"
"14542","tt1772184","Meryl Streep","nm0000658","actress","\N","tt1322269,tt0089755,tt0458352,tt0084707","55",1983,"Best actress","Sophies Choice","New Jersey",1949,"tvEpisode","Aversion Therapy","2010","Comedy"
"14543","tt1772288","Al Pacino","nm0000199","actor","\N","tt0099422,tt0068646,tt0070666,tt0072890","65",1993,"Best actor","Scent of a Woman","New York",1940,"movie","Danny Collins","2015","Biography,Comedy,Drama"
"14544","tt1774084","Olivia Colman","nm1469236","actress","\N","tt0425112,tt1204340,tt5083738,tt3464902","91",2019,"Best actress","The Favourite","England",1974,"tvEpisode","New Year's Eve","2010","Comedy"
"14545","tt1776014","Meryl Streep","nm0000658","actress","\N","tt1322269,tt0089755,tt0458352,tt0084707","55",1983,"Best actress","Sophies Choice","New Jersey",1949,"tvEpisode","Healing Touch","2010","Comedy"
"14546","tt1776015","Meryl Streep","nm0000658","actress","\N","tt1322269,tt0089755,tt0458352,tt0084707","55",1983,"Best actress","Sophies Choice","New Jersey",1949,"tvEpisode","Reverse Psychology","2010","Comedy"
"14547","tt1776357","Casey Affleck","nm0000729","actor","\N","tt0443680,tt1206543,tt4034228,tt0452623","89",2017,"Best actor","Manchester by the Sa","Massachusetts",1975,"tvMovie","WWII in HD: The Air War","2010","Documentary,History,War"
"14548","tt1777171","Kathy Bates","nm0000870","actress","\N","tt0257360,tt0120338,tt0109642,tt0100157","63",1991,"Best actress","Misery","Tennessee",1948,"tvEpisode","The Fragile Beast","2011","Comedy,Crime,Drama"
"14549","tt1777730","Sally Field","nm0000398","actress","\N","tt0109830,tt0443272,tt0098384,tt0076729","52",1980,"Best actress","Norma Rae","California",1946,"tvEpisode","Safe at Home","2011","Drama"
"14550","tt1778564","Faye Dunaway","nm0001159","actress","\N","tt0071315,tt0061418,tt0073802,tt0074958","49",1977,"Best actress","Network","Florida",1941,"tvEpisode","London Calling","1993","Comedy"
"14551","tt1778565","Faye Dunaway","nm0001159","actress","\N","tt0071315,tt0061418,tt0073802,tt0074958","49",1977,"Best actress","Network","Florida",1941,"tvEpisode","Truth or Dare","1993","Comedy"
"14552","tt1781827","Robert De Niro","nm0000134","actor","\N","tt0081398,tt0075314,tt0101540,tt0077416","53",1981,"Best actor","Raging Bull","New York",1943,"movie","Hands of Stone","2016","Biography,Drama,Sport"
"14553","tt1782020","Forest Whitaker","nm0001845","actor","\N","tt0455590,tt0185183,tt1327773,tt1825683","79",2007,"Best actor","The Last King of Scotland","California",1961,"tvEpisode","The Time Is Now","2011","Action,Adventure,Crime"
"14554","tt1785288","Ben Kingsley","nm0001426","actor","\N","tt1300854,tt0203119,tt0083987,tt0108052","55",1983,"Best actor","Ghandi","England",1943,"movie","An Ordinary Man","2017","Drama,Thriller,War"
"14555","tt1787067","William Hurt","nm0000458","actor","\N","tt0120738,tt0080360,tt0092699,tt0399146","58",1986,"Best actor","Kiss of the Spider Woman","Washington DC",1950,"movie","Fire in the Blood","2013","Documentary,History"
"14556","tt1790809","Geoffrey Rush","nm0001691","actor","\N","tt0117631,tt1504320,tt0138097,tt0180073","69",1997,"Best actor","Shine","Australia",1951,"movie","Pirates of the Caribbean: Dead Men Tell No Tales","2017","Action,Adventure,Fantasy"
"14557","tt1791504","Susan Sarandon","nm0000215","actress","\N","tt0112818,tt0103074,tt0120686,tt0094812","68",1996,"Best actress","Dead Man Walking","New York",1946,"short","Beastie Boys: Fight for Your Right Revisited","2011","Comedy,Music,Short"
"14558","tt1793478","Anthony Hopkins","nm0000164","actor","\N","tt0118607,tt0412080,tt0975645,tt0102926","64",1992,"Best actor","The Silence of the Lambs","Wales",1937,"tvEpisode","Chapter Five","1989","Drama"
"14559","tt1793480","Anthony Hopkins","nm0000164","actor","\N","tt0118607,tt0412080,tt0975645,tt0102926","64",1992,"Best actor","The Silence of the Lambs","Wales",1937,"tvEpisode","Chapter Six","1989","Drama"
"14560","tt1796798","Forest Whitaker","nm0001845","actor","\N","tt0455590,tt0185183,tt1327773,tt1825683","79",2007,"Best actor","The Last King of Scotland","California",1961,"tvEpisode","The Girl in the Blue Mask","2011","Action,Adventure,Crime"
"14561","tt1796960","F. Murray Abraham","nm0000719","actor","\N","tt0086879,tt0120844,tt2278388,tt0113819","57",1985,"Best actor","Amadeus","Pennsylvania",1939,"tvSeries","Homeland","2011","Crime,Drama,Mystery"
"14562","tt1797641","Kathy Bates","nm0000870","actress","\N","tt0257360,tt0120338,tt0109642,tt0100157","63",1991,"Best actress","Misery","Tennessee",1948,"tvEpisode","With Friends Like These...","2011","Comedy,Crime,Drama"
"14563","tt1798603","Kathy Bates","nm0000870","actress","\N","tt0257360,tt0120338,tt0109642,tt0100157","63",1991,"Best actress","Misery","Tennessee",1948,"movie","Bad Santa 2","2016","Comedy,Crime,Drama"
"14564","tt1798684","Forest Whitaker","nm0001845","actor","\N","tt0455590,tt0185183,tt1327773,tt1825683","79",2007,"Best actor","The Last King of Scotland","California",1961,"movie","Southpaw","2015","Action,Crime,Drama"
"14565","tt1800241","Jennifer Lawrence","nm2225369","actress","\N","tt1045658,tt1800241,tt1392170,tt1270798","85",2013,"Best actress","Silver Linings Playbook","Kentucky",1990,"movie","American Hustle","2013","Crime,Drama"
"14566","tt1800302","Matthew McConaughey","nm0000190","actor","\N","tt1935179,tt0790636,tt1726669,tt1915581","86",2014,"Best actor","Dallas Buyers Club","Texas",1969,"movie","Gold","2016","Crime,Drama"
"14567","tt1800493","Olivia Colman","nm1469236","actress","\N","tt0425112,tt1204340,tt5083738,tt3464902","91",2019,"Best actress","The Favourite","England",1974,"tvMiniSeries","Exile","2011","Drama,Thriller"
"14568","tt1800671","Jon Voight","nm0000685","actor","\N","tt0068473,tt0089941,tt0118615,tt0064665","51",1979,"Best actor","Coming Home","New York",1938,"movie","Beyond","2012","Thriller"
"14569","tt1802529","Sean Penn","nm0000576","actor","\N","tt0327056,tt1013753,tt0112818,tt0315733","76",2004,"Best actor","Mystic River","California",1960,"movie","The Human Experiment","2013","Documentary"
"14570","tt1808758","Forest Whitaker","nm0001845","actor","\N","tt0455590,tt0185183,tt1327773,tt1825683","79",2007,"Best actor","The Last King of Scotland","California",1961,"tvEpisode","Death by a Thousand Cuts","2011","Action,Adventure,Crime"
"14571","tt1808907","Jeremy Irons","nm0000460","actor","\N","tt0094964,tt0110357,tt2094766,tt2975590","63",1991,"Best actor","Reversal of Fortune","Isle of Wight",1948,"tvEpisode","The Dream","1991","Documentary"
"14572","tt1809276","Barbra Streisand","nm0000659","actress","\N","tt0117057,tt0062994,tt0069495,tt0086619","41",1969,"Best actress","Funny Girl","New York",1942,"movie","Gypsy","\N","Biography,Comedy,Drama"
"14573","tt1809348","Peter Finch","nm0002075","actor","1977","tt0074958,tt0054403,tt0061648,tt0067805","49",1977,"Best actor","Network","England",1916,"short","South West Pacific","1943","Short"
